observed_timestamp,PREORE_FEM_ENTRANCE-Cond [ÂµS/cm],PREORE_FEM_ENTRANCE-Depth [m],PREORE_FEM_ENTRANCE-NH3 [mg/L],PREORE_FEM_ENTRANCE-NH4+ [mg/L],PREORE_FEM_ENTRANCE-NO3 -N [mg/L],PREORE_FEM_ENTRANCE-ODO [mg/L],PREORE_FEM_ENTRANCE-pH,PREORE_FEM_ENTRANCE-Sal [psu],PREORE_FEM_ENTRANCE-Temp [Â°C]
2020-08-16 14:25:04+00:00,145.5,-0.203,0.0,0.05,1.99,12.02,8.43,0.08,16.697
2020-08-16 14:45:04+00:00,145.7,-0.203,0.0,0.05,1.99,12.0,8.43,0.08,16.735
2020-08-16 15:05:04+00:00,146.0,-0.205,0.0,0.05,1.97,11.96,8.43,0.08,16.8
2020-08-16 15:25:04+00:00,146.3,-0.206,0.0,0.05,1.99,11.92,8.43,0.08,16.858
2020-08-16 15:45:04+00:00,146.2,-0.206,0.0,0.05,1.96,11.88,8.41,0.08,16.86
2020-08-16 16:05:04+00:00,146.1,-0.207,0.0,0.05,1.96,11.88,8.4,0.08,16.8
2020-08-16 16:25:04+00:00,145.9,-0.208,0.0,0.05,1.98,11.82,8.38,0.08,16.732
2020-08-16 16:45:04+00:00,145.7,-0.207,0.0,0.05,1.99,11.86,8.35,0.08,16.660999999999998
2020-08-16 17:05:04+00:00,145.7,-0.207,0.0,0.05,1.98,11.82,8.33,0.08,16.602
2020-08-16 17:25:04+00:00,145.9,-0.205,0.0,0.05,1.98,11.8,8.32,0.08,16.554000000000002
2020-08-16 17:45:04+00:00,145.9,-0.203,0.0,0.05,1.99,11.77,8.31,0.08,16.509
2020-08-16 18:05:04+00:00,145.9,-0.203,0.0,0.06,1.99,11.79,8.29,0.08,16.444000000000003
2020-08-16 18:25:04+00:00,145.9,-0.203,0.0,0.05,2.0,11.72,8.28,0.08,16.365
2020-08-16 18:45:04+00:00,145.9,-0.2019999999999999,0.0,0.06,2.03,11.73,8.24,0.08,16.28
2020-08-16 19:05:04+00:00,146.0,-0.1989999999999999,0.0,0.06,2.04,11.68,8.23,0.08,16.219
2020-08-16 19:25:04+00:00,146.2,-0.195,0.0,0.06,2.05,11.69,8.21,0.08,16.158
2020-08-16 19:45:04+00:00,146.0,-0.192,0.0,0.06,2.05,11.78,8.2,0.08,16.094
2020-08-16 20:05:04+00:00,146.0,-0.191,0.0,0.06,2.07,11.76,8.2,0.08,16.018
2020-08-16 20:25:04+00:00,145.8,-0.191,0.0,0.06,2.06,11.75,8.19,0.08,15.942
2020-08-16 20:45:04+00:00,145.7,-0.1889999999999999,0.0,0.06,2.09,11.77,8.19,0.08,15.869000000000002
2020-08-16 21:05:04+00:00,145.6,-0.191,0.0,0.06,2.1,11.78,8.19,0.08,15.807
2020-08-16 21:25:04+00:00,145.3,-0.192,0.0,0.06,2.11,11.8,8.17,0.08,15.754
2020-08-16 21:45:04+00:00,145.1,-0.192,0.0,0.06,2.1,11.83,8.18,0.08,15.7
2020-08-16 22:05:04+00:00,145.0,-0.192,0.0,0.06,2.07,11.82,8.18,0.08,15.651
2020-08-16 22:25:04+00:00,144.8,-0.1889999999999999,0.0,0.06,2.06,11.68,8.15,0.08,15.602
2020-08-16 22:45:04+00:00,144.6,-0.1889999999999999,0.0,0.06,2.09,11.67,8.18,0.08,15.547
2020-08-16 23:05:04+00:00,144.5,-0.188,0.0,0.06,2.14,11.8,8.18,0.08,15.488
2020-08-16 23:25:04+00:00,144.4,-0.188,0.0,0.06,2.13,11.83,8.18,0.08,15.436
2020-08-16 23:45:04+00:00,144.2,-0.1889999999999999,0.0,0.06,2.14,11.86,8.19,0.08,15.38
2020-08-17 00:05:04+00:00,144.2,-0.191,0.0,0.06,2.16,11.85,8.18,0.08,15.329
2020-08-17 00:25:04+00:00,144.1,-0.193,0.0,0.06,2.15,11.8,8.18,0.08,15.282
2020-08-17 00:45:04+00:00,144.0,-0.193,0.0,0.06,2.16,11.84,8.18,0.08,15.231
2020-08-17 01:05:04+00:00,143.8,-0.193,0.0,0.07,2.17,11.87,8.18,0.08,15.175999999999998
2020-08-17 01:25:04+00:00,143.7,-0.1939999999999999,0.0,0.07,2.18,11.85,8.18,0.08,15.127
2020-08-17 01:45:04+00:00,143.6,-0.1939999999999999,0.0,0.06,2.19,11.84,8.18,0.08,15.078
2020-08-17 02:05:04+00:00,143.4,-0.193,0.0,0.06,2.19,11.85,8.19,0.08,15.033
2020-08-17 02:25:04+00:00,143.2,-0.193,0.0,0.06,2.18,11.87,8.19,0.08,14.994000000000002
2020-08-17 02:45:04+00:00,143.1,-0.193,0.0,0.06,2.18,11.93,8.19,0.08,14.955
2020-08-17 03:05:04+00:00,142.8,-0.195,0.0,0.07,2.2,11.93,8.19,0.08,14.923
2020-08-17 03:25:04+00:00,142.5,-0.1939999999999999,0.0,0.06,2.19,11.92,8.2,0.08,14.884
2020-08-17 03:45:04+00:00,142.3,-0.193,0.0,0.07,2.16,11.96,8.2,0.08,14.849
2020-08-17 04:05:04+00:00,142.1,-0.192,0.0,0.06,2.15,11.97,8.19,0.08,14.803
2020-08-17 04:25:04+00:00,141.9,-0.192,0.0,0.06,2.18,11.96,8.2,0.08,14.761
2020-08-17 04:45:04+00:00,141.8,-0.1939999999999999,0.0,0.06,2.16,11.9,8.19,0.08,14.72
2020-08-17 05:05:04+00:00,141.5,-0.193,0.0,0.06,2.15,11.98,8.19,0.08,14.68
2020-08-17 05:25:04+00:00,141.3,-0.193,0.0,0.07,2.15,12.0,8.21,0.08,14.652
2020-08-17 05:45:04+00:00,141.2,-0.193,0.0,0.07,2.13,12.1,8.21,0.08,14.630999999999998
2020-08-17 06:05:04+00:00,141.2,-0.191,0.0,0.07,2.13,12.13,8.24,0.08,14.629
2020-08-17 06:25:04+00:00,141.2,-0.208,0.0,0.07,2.15,12.16,8.26,0.08,14.647
2020-08-17 06:45:04+00:00,141.5,-0.2269999999999999,0.0,0.06,2.15,12.02,8.3,0.08,14.683
2020-08-17 07:05:04+00:00,141.5,-0.236,0.0,0.06,2.16,11.85,8.32,0.08,14.723
2020-08-17 07:25:04+00:00,141.6,-0.242,0.0,0.06,2.15,11.82,8.34,0.08,14.755999999999998
2020-08-17 07:45:04+00:00,141.5,-0.242,0.0,0.06,2.14,11.81,8.34,0.08,14.767
2020-08-17 08:05:04+00:00,141.3,-0.242,0.0,0.06,2.13,11.85,8.35,0.08,14.794
2020-08-17 08:25:04+00:00,141.6,-0.242,0.0,0.06,2.12,11.93,8.35,0.08,14.874
2020-08-17 08:45:04+00:00,141.8,-0.243,0.0,0.06,2.13,11.88,8.38,0.08,14.984000000000002
2020-08-17 09:05:04+00:00,141.9,-0.245,0.0,0.06,2.11,11.84,8.39,0.08,15.068
2020-08-17 09:25:04+00:00,142.0,-0.246,0.0,0.06,2.09,11.81,8.4,0.08,15.145
2020-08-17 09:45:04+00:00,142.2,-0.247,0.0,0.06,2.1,11.78,8.41,0.08,15.243
2020-08-17 10:05:04+00:00,142.5,-0.25,0.0,0.06,2.08,11.82,8.42,0.08,15.352
2020-08-17 10:25:04+00:00,142.8,-0.251,0.0,0.05,2.09,11.78,8.43,0.08,15.51
2020-08-17 10:45:04+00:00,143.7,-0.251,0.0,0.05,2.05,11.8,8.45,0.08,15.787
2020-08-17 11:05:04+00:00,144.8,-0.255,0.0,0.05,2.03,11.71,8.48,0.08,16.185
2020-08-17 11:25:04+00:00,146.0,-0.253,0.0,0.05,1.99,11.63,8.49,0.08,16.549
2020-08-17 11:45:04+00:00,147.0,-0.257,0.0,0.05,1.99,11.5,8.48,0.08,16.793
2020-08-17 12:05:04+00:00,147.5,-0.253,0.0,0.05,1.99,11.44,8.47,0.08,16.92
2020-08-17 12:25:04+00:00,148.0,-0.255,0.0,0.05,1.98,11.37,8.47,0.08,16.985
2020-08-17 12:45:04+00:00,148.1,-0.239,0.0,0.05,1.95,11.48,8.46,0.08,17.000999999999998
2020-08-17 13:05:04+00:00,148.4,-0.223,0.0,0.05,1.98,11.55,8.44,0.08,17.016
2020-08-17 13:25:04+00:00,149.4,-0.221,0.0,0.05,1.99,11.65,8.46,0.08,17.184
2020-08-17 13:45:04+00:00,150.6,-0.2189999999999999,0.0,0.04,1.98,11.55,8.47,0.08,17.362000000000002
2020-08-17 14:05:04+00:00,151.3,-0.221,0.0,0.04,1.98,11.85,8.47,0.08,17.587
2020-08-17 14:25:04+00:00,151.5,-0.221,0.0,0.04,1.99,11.79,8.48,0.08,17.752
2020-08-17 14:45:04+00:00,151.3,-0.22,0.0,0.04,1.96,11.74,8.47,0.08,17.771
2020-08-17 15:05:04+00:00,150.9,-0.22,0.0,0.04,1.97,11.62,8.43,0.08,17.702
2020-08-17 15:25:04+00:00,150.3,-0.217,0.0,0.05,1.98,11.55,8.39,0.08,17.547
2020-08-17 15:45:04+00:00,149.9,-0.215,0.0,0.05,1.97,11.68,8.37,0.08,17.419
2020-08-17 16:05:04+00:00,149.4,-0.211,0.0,0.05,1.99,11.62,8.35,0.08,17.32
2020-08-17 16:25:04+00:00,149.3,-0.208,0.0,0.05,1.99,11.65,8.34,0.08,17.282
2020-08-17 16:45:04+00:00,149.1,-0.209,0.0,0.05,1.98,11.68,8.34,0.08,17.244
2020-08-17 17:05:04+00:00,149.0,-0.209,0.0,0.05,2.0,11.64,8.35,0.08,17.194000000000003
2020-08-17 17:25:04+00:00,148.9,-0.206,0.0,0.05,2.02,11.54,8.32,0.08,17.147000000000002
2020-08-17 17:45:04+00:00,147.9,-0.206,0.0,0.05,2.04,11.57,8.31,0.08,17.105
2020-08-17 18:05:04+00:00,148.1,-0.203,0.0,0.05,2.04,11.62,8.3,0.08,16.969
2020-08-17 18:25:04+00:00,147.9,-0.201,0.0,0.05,2.05,11.63,8.27,0.08,16.816
2020-08-17 18:45:04+00:00,147.2,-0.198,0.0,0.06,2.05,11.63,8.25,0.08,16.665
2020-08-17 19:05:04+00:00,146.7,-0.195,0.0,0.06,2.06,11.68,8.24,0.08,16.521
2020-08-17 19:25:04+00:00,146.5,-0.1939999999999999,0.0,0.06,2.07,11.61,8.22,0.08,16.369
2020-08-17 19:45:04+00:00,146.5,-0.1889999999999999,0.0,0.06,2.07,11.6,8.22,0.08,16.253
2020-08-17 20:05:04+00:00,146.3,-0.1889999999999999,0.0,0.06,2.11,11.68,8.21,0.08,16.147000000000002
2020-08-17 20:25:04+00:00,146.3,-0.187,0.0,0.06,2.1,11.68,8.2,0.08,16.061
2020-08-17 20:45:04+00:00,146.2,-0.187,0.0,0.06,2.1,11.67,8.21,0.08,15.975
2020-08-17 21:05:04+00:00,146.1,-0.185,0.0,0.06,2.1,11.68,8.21,0.08,15.91
2020-08-17 21:25:04+00:00,146.2,-0.185,0.0,0.06,2.11,11.63,8.2,0.08,15.847
2020-08-17 21:45:04+00:00,146.0,-0.185,0.0,0.06,2.13,11.65,8.21,0.08,15.799
2020-08-17 22:05:04+00:00,145.6,-0.183,0.0,0.06,2.14,11.68,8.22,0.08,15.752
2020-08-17 22:25:04+00:00,145.5,-0.184,0.0,0.07,2.13,11.68,8.22,0.08,15.696
2020-08-17 22:45:04+00:00,145.1,-0.184,0.0,0.07,2.14,11.78,8.21,0.08,15.634
2020-08-17 23:05:04+00:00,144.9,-0.183,0.0,0.07,2.13,11.76,8.21,0.08,15.576
2020-08-17 23:25:04+00:00,144.9,-0.184,0.0,0.07,2.16,11.83,8.21,0.08,15.512
2020-08-17 23:45:04+00:00,144.8,-0.184,0.0,0.07,2.16,11.77,8.21,0.08,15.457
2020-08-18 00:05:04+00:00,144.7,-0.186,0.0,0.07,2.15,11.75,8.21,0.08,15.401
2020-08-18 00:25:04+00:00,144.7,-0.1889999999999999,0.0,0.07,2.17,11.8,8.21,0.08,15.343
2020-08-18 00:45:04+00:00,144.5,-0.1889999999999999,0.0,0.07,2.18,11.74,8.2,0.08,15.278
2020-08-18 01:05:04+00:00,144.4,-0.1889999999999999,0.0,0.07,2.2,11.84,8.2,0.08,15.21
2020-08-18 01:25:04+00:00,144.3,-0.188,0.0,0.07,2.22,11.85,8.21,0.08,15.138
2020-08-18 01:45:04+00:00,144.0,-0.187,0.0,0.07,2.2,11.84,8.22,0.08,15.075
2020-08-18 02:05:04+00:00,143.9,-0.1889999999999999,0.0,0.07,2.2,11.9,8.22,0.08,15.013
2020-08-18 02:25:04+00:00,143.5,-0.19,0.0,0.07,2.22,11.86,8.23,0.08,14.96
2020-08-18 02:45:04+00:00,143.1,-0.191,0.0,0.07,2.23,11.98,8.23,0.08,14.901
2020-08-18 03:05:04+00:00,142.6,-0.192,0.0,0.07,2.22,11.94,8.24,0.08,14.835
2020-08-18 03:25:04+00:00,142.2,-0.191,0.0,0.07,2.23,12.0,8.24,0.08,14.768
2020-08-18 03:45:04+00:00,142.0,-0.192,0.0,0.07,2.22,12.01,8.24,0.08,14.697
2020-08-18 04:05:04+00:00,141.7,-0.191,0.0,0.07,2.24,12.07,8.24,0.08,14.633
2020-08-18 04:25:04+00:00,141.6,-0.19,0.0,0.07,2.24,12.18,8.25,0.08,14.558
2020-08-18 04:45:04+00:00,141.4,-0.1889999999999999,0.0,0.07,2.21,12.18,8.24,0.08,14.497
2020-08-18 05:05:04+00:00,141.2,-0.1889999999999999,0.0,0.07,2.21,12.27,8.25,0.08,14.438
2020-08-18 05:25:04+00:00,141.0,-0.19,0.0,0.07,2.21,12.34,8.24,0.08,14.390999999999998
2020-08-18 05:45:04+00:00,140.9,-0.192,0.0,0.07,2.2,12.35,8.26,0.08,14.336
2020-08-18 06:05:04+00:00,140.9,-0.192,0.0,0.07,2.2,12.32,8.26,0.08,14.296
2020-08-18 06:25:04+00:00,140.7,-0.192,0.0,0.07,2.21,12.37,8.29,0.08,14.258
2020-08-18 06:45:04+00:00,140.6,-0.191,0.0,0.07,2.22,12.4,8.28,0.08,14.23
2020-08-18 07:05:04+00:00,140.5,-0.19,0.0,0.06,2.22,12.38,8.29,0.08,14.222
2020-08-18 07:25:04+00:00,140.2,-0.188,0.0,0.06,2.22,12.5,8.32,0.08,14.217
2020-08-18 07:45:04+00:00,140.1,-0.188,0.0,0.06,2.22,12.52,8.34,0.08,14.211
2020-08-18 08:05:04+00:00,139.8,-0.187,0.0,0.06,2.22,12.45,8.34,0.08,14.191
2020-08-18 08:25:04+00:00,139.6,-0.184,0.0,0.06,2.21,12.45,8.34,0.08,14.175
2020-08-18 08:45:04+00:00,139.5,-0.177,0.0,0.06,2.2,12.42,8.34,0.08,14.157
2020-08-18 09:05:04+00:00,139.2,-0.177,0.0,0.06,2.2,12.5,8.36,0.08,14.153
2020-08-18 09:25:04+00:00,139.0,-0.187,0.0,0.06,2.17,12.48,8.35,0.08,14.174
2020-08-18 09:45:04+00:00,139.0,-0.196,0.0,0.06,2.16,12.43,8.37,0.08,14.203
2020-08-18 10:05:04+00:00,138.9,-0.195,0.0,0.06,2.15,12.35,8.38,0.08,14.248
2020-08-18 10:25:04+00:00,139.0,-0.193,0.0,0.06,2.15,12.36,8.39,0.08,14.277
2020-08-18 10:45:04+00:00,138.7,-0.196,0.0,0.06,2.16,12.45,8.41,0.08,14.388
2020-08-18 11:05:04+00:00,139.3,-0.198,0.0,0.06,2.16,12.45,8.44,0.08,14.612
2020-08-18 11:25:04+00:00,140.7,-0.212,0.0,0.05,2.19,12.39,8.47,0.08,14.964
2020-08-18 11:45:04+00:00,142.4,-0.223,0.0,0.05,2.15,12.29,8.51,0.08,15.363
2020-08-18 12:05:04+00:00,143.6,-0.223,0.0,0.05,2.13,12.22,8.52,0.08,15.71
2020-08-18 12:25:04+00:00,144.8,-0.221,0.0,0.05,2.12,12.16,8.53,0.08,16.038
2020-08-18 12:45:04+00:00,145.6,-0.221,0.0,0.05,2.08,12.1,8.53,0.08,16.333
2020-08-18 13:05:04+00:00,146.1,-0.22,0.0,0.05,2.05,11.85,8.52,0.08,16.584
2020-08-18 13:25:04+00:00,146.5,-0.2239999999999999,0.0,0.05,2.0,11.86,8.5,0.08,16.797
2020-08-18 13:45:04+00:00,146.8,-0.22,0.0,0.05,1.99,11.82,8.5,0.08,16.962
2020-08-18 14:05:04+00:00,147.1,-0.225,0.0,0.04,1.97,11.86,8.48,0.08,17.088
2020-08-18 14:25:04+00:00,147.4,-0.2289999999999999,0.0,0.04,2.0,11.8,8.47,0.08,17.176
2020-08-18 14:45:04+00:00,147.8,-0.228,0.0,0.04,2.01,11.81,8.47,0.08,17.317999999999998
2020-08-18 15:05:04+00:00,148.2,-0.218,0.0,0.04,1.99,11.75,8.46,0.08,17.384
2020-08-18 15:25:04+00:00,148.3,-0.208,0.0,0.04,1.98,11.87,8.44,0.08,17.423
2020-08-18 15:45:04+00:00,149.3,-0.203,0.01,0.07,2.28,12.07,8.48,0.08,17.366
2020-08-18 16:05:04+00:00,149.1,-0.204,0.0,0.07,2.24,12.19,8.31,0.08,17.329
2020-08-18 16:25:04+00:00,149.1,-0.203,0.0,0.07,2.29,12.25,8.32,0.08,17.225
2020-08-18 16:45:04+00:00,149.2,-0.201,0.0,0.07,2.32,12.12,8.32,0.08,17.157
2020-08-18 17:05:04+00:00,149.2,-0.203,0.01,0.07,2.34,12.13,8.33,0.08,17.086
2020-08-18 17:25:04+00:00,149.0,-0.2019999999999999,0.01,0.08,2.34,12.19,8.31,0.08,17.002
2020-08-18 17:45:04+00:00,148.9,-0.198,0.0,0.08,2.32,12.12,8.29,0.08,16.901
2020-08-18 18:05:04+00:00,148.5,-0.195,0.0,0.08,2.32,12.17,8.27,0.08,16.78
2020-08-18 18:25:04+00:00,148.4,-0.192,0.0,0.09,2.32,12.18,8.24,0.08,16.659000000000002
2020-08-18 18:45:04+00:00,148.2,-0.188,0.0,0.09,2.33,12.18,8.23,0.08,16.552
2020-08-18 19:05:04+00:00,148.1,-0.185,0.0,0.1,2.34,12.1,8.22,0.08,16.462
2020-08-18 19:25:04+00:00,147.8,-0.181,0.01,0.1,2.35,12.16,8.22,0.08,16.372
2020-08-18 19:45:04+00:00,147.6,-0.178,0.01,0.1,2.35,12.04,8.22,0.08,16.293
2020-08-18 20:05:04+00:00,147.6,-0.178,0.01,0.11,2.35,12.15,8.21,0.08,16.191
2020-08-18 20:25:04+00:00,147.4,-0.178,0.01,0.11,2.34,12.12,8.2,0.08,16.09
2020-08-18 20:45:04+00:00,147.1,-0.174,0.01,0.11,2.36,12.15,8.2,0.08,16.003
2020-08-18 21:05:04+00:00,146.8,-0.173,0.01,0.12,2.32,12.13,8.22,0.08,15.911
2020-08-18 21:25:04+00:00,145.6,-0.166,0.01,0.12,2.32,12.11,8.22,0.08,15.86
2020-08-18 21:45:04+00:00,144.4,-0.157,0.01,0.11,2.33,11.96,8.24,0.08,15.781
2020-08-18 22:05:04+00:00,143.1,-0.159,0.01,0.12,2.34,12.06,8.23,0.08,15.723
2020-08-18 22:25:04+00:00,134.0,-0.156,0.01,0.13,2.27,12.04,8.23,0.08,15.71
2020-08-18 22:45:04+00:00,110.1,-0.154,0.01,0.13,2.08,11.87,8.23,0.06,15.931
2020-08-18 23:05:04+00:00,116.2,-0.153,0.01,0.12,2.09,11.99,8.23,0.07,15.758
2020-08-18 23:25:04+00:00,120.1,-0.153,0.01,0.11,2.13,11.86,8.22,0.07,15.524
2020-08-18 23:45:04+00:00,118.6,-0.153,0.01,0.12,2.14,11.89,8.19,0.07,15.361
2020-08-19 00:05:04+00:00,118.0,-0.155,0.01,0.12,2.16,11.91,8.22,0.07,15.158
2020-08-19 00:25:04+00:00,122.6,-0.158,0.01,0.13,2.25,12.0,8.23,0.07,14.982
2020-08-19 00:45:04+00:00,128.2,-0.156,0.01,0.13,2.33,12.02,8.24,0.08,14.933
2020-08-19 01:05:04+00:00,133.0,-0.155,0.01,0.12,2.45,11.96,8.26,0.08,14.923
2020-08-19 01:25:04+00:00,136.5,-0.156,0.01,0.12,2.49,12.03,8.27,0.08,14.916
2020-08-19 01:45:04+00:00,139.9,-0.159,0.01,0.12,2.51,12.03,8.29,0.08,14.861
2020-08-19 02:05:04+00:00,141.7,-0.159,0.01,0.12,2.51,12.05,8.29,0.08,14.800999999999998
2020-08-19 02:25:04+00:00,142.3,-0.157,0.01,0.11,2.49,12.13,8.3,0.08,14.741
2020-08-19 02:45:04+00:00,142.2,-0.157,0.01,0.11,2.5,12.13,8.3,0.08,14.679
2020-08-19 03:05:04+00:00,141.4,-0.159,0.01,0.11,2.5,12.14,8.29,0.08,14.623
2020-08-19 03:25:04+00:00,140.9,-0.159,0.01,0.11,2.48,12.15,8.29,0.08,14.566
2020-08-19 03:45:04+00:00,140.7,-0.16,0.01,0.11,2.5,12.19,8.29,0.08,14.513
2020-08-19 04:05:04+00:00,140.5,-0.16,0.01,0.11,2.5,12.24,8.29,0.08,14.458
2020-08-19 04:25:04+00:00,140.6,-0.16,0.01,0.11,2.49,12.23,8.29,0.08,14.406
2020-08-19 04:45:04+00:00,140.5,-0.158,0.01,0.11,2.49,12.22,8.29,0.08,14.36
2020-08-19 05:05:04+00:00,140.1,-0.157,0.01,0.11,2.49,12.31,8.29,0.08,14.309
2020-08-19 05:25:04+00:00,140.3,-0.155,0.01,0.11,2.48,12.27,8.29,0.08,14.267
2020-08-19 05:45:04+00:00,139.4,-0.156,0.01,0.11,2.48,12.27,8.3,0.08,14.248
2020-08-19 06:05:04+00:00,139.8,-0.155,0.01,0.11,2.46,12.46,8.34,0.08,14.23
2020-08-19 06:25:04+00:00,139.4,-0.156,0.01,0.11,2.46,12.44,8.34,0.08,14.231
2020-08-19 06:45:04+00:00,139.0,-0.157,0.01,0.11,2.44,12.37,8.35,0.08,14.282
2020-08-19 07:05:04+00:00,139.1,-0.156,0.01,0.1,2.45,12.41,8.39,0.08,14.357
2020-08-19 07:25:04+00:00,139.3,-0.157,0.01,0.1,2.4,12.42,8.39,0.08,14.401
2020-08-19 07:45:04+00:00,139.4,-0.163,0.01,0.11,2.39,12.37,8.35,0.08,14.487
2020-08-19 08:05:04+00:00,140.2,-0.1639999999999999,0.01,0.1,2.4,12.54,8.42,0.08,14.607
2020-08-19 08:25:04+00:00,140.5,-0.165,0.01,0.1,2.4,12.45,8.45,0.08,14.732
2020-08-19 08:45:04+00:00,140.8,-0.168,0.01,0.09,2.35,12.58,8.45,0.08,14.861
2020-08-19 09:05:04+00:00,141.3,-0.1689999999999999,0.01,0.09,2.33,12.45,8.46,0.08,15.022
2020-08-19 09:25:04+00:00,141.8,-0.171,0.01,0.09,2.32,12.36,8.46,0.08,15.2
2020-08-19 09:45:04+00:00,142.6,-0.172,0.01,0.09,2.3,12.39,8.47,0.08,15.405
2020-08-19 10:05:04+00:00,143.3,-0.175,0.01,0.08,2.28,12.33,8.48,0.08,15.639
2020-08-19 10:25:04+00:00,144.2,-0.178,0.01,0.08,2.26,12.3,8.48,0.08,15.869000000000002
2020-08-19 10:45:04+00:00,145.2,-0.179,0.01,0.08,2.21,12.27,8.49,0.08,16.131
2020-08-19 11:05:04+00:00,145.7,-0.182,0.01,0.08,2.22,12.11,8.5,0.08,16.414
2020-08-19 11:25:04+00:00,146.4,-0.183,0.01,0.07,2.21,12.07,8.5,0.08,16.705
2020-08-19 11:45:04+00:00,147.7,-0.183,0.01,0.07,2.17,12.09,8.51,0.08,16.96
2020-08-19 12:05:04+00:00,149.4,-0.184,0.01,0.07,2.16,12.07,8.51,0.08,17.234
2020-08-19 12:25:04+00:00,150.3,-0.187,0.01,0.06,2.14,11.91,8.5,0.08,17.453
2020-08-19 12:45:04+00:00,150.6,-0.187,0.01,0.06,2.13,11.84,8.51,0.08,17.668
2020-08-19 13:05:04+00:00,150.6,-0.187,0.01,0.06,2.14,11.76,8.5,0.08,17.827
2020-08-19 13:25:04+00:00,151.6,-0.188,0.01,0.06,2.11,11.56,8.49,0.08,17.959
2020-08-19 13:45:04+00:00,152.0,-0.1889999999999999,0.01,0.06,2.12,11.64,8.49,0.08,18.058
2020-08-19 14:05:04+00:00,152.3,-0.19,0.01,0.06,2.1,11.61,8.49,0.08,18.135
2020-08-19 14:25:04+00:00,152.5,-0.1989999999999999,0.01,0.06,2.08,11.59,8.48,0.08,18.205
2020-08-19 14:45:04+00:00,152.7,-0.201,0.01,0.06,2.09,11.64,8.48,0.08,18.262
2020-08-19 15:05:04+00:00,151.8,-0.2019999999999999,0.01,0.06,2.08,11.65,8.46,0.08,18.218
2020-08-19 15:25:04+00:00,152.3,-0.2,0.01,0.06,2.06,11.62,8.44,0.08,18.219
2020-08-19 15:45:04+00:00,152.0,-0.2,0.01,0.06,2.07,11.57,8.44,0.08,18.231
2020-08-19 16:05:04+00:00,152.1,-0.201,0.01,0.06,2.06,11.55,8.44,0.08,18.219
2020-08-19 16:25:04+00:00,152.5,-0.201,0.01,0.06,2.06,11.56,8.43,0.08,18.196
2020-08-19 16:45:04+00:00,153.0,-0.201,0.01,0.06,2.05,11.53,8.42,0.08,18.165
2020-08-19 17:05:04+00:00,152.9,-0.201,0.01,0.07,2.08,11.61,8.4,0.08,18.107
2020-08-19 17:25:04+00:00,152.8,-0.198,0.01,0.07,2.05,11.68,8.38,0.08,18.027
2020-08-19 17:45:04+00:00,152.5,-0.198,0.01,0.07,2.05,11.61,8.36,0.08,17.902
2020-08-19 18:05:04+00:00,153.0,-0.195,0.01,0.07,2.06,11.64,8.32,0.08,17.769000000000002
2020-08-19 18:25:04+00:00,152.7,-0.192,0.01,0.08,2.07,11.59,8.3,0.08,17.613
2020-08-19 18:45:04+00:00,151.3,-0.19,0.0,0.08,2.08,11.58,8.26,0.08,17.483
2020-08-19 19:05:04+00:00,151.2,-0.188,0.0,0.08,2.09,11.55,8.23,0.08,17.364
2020-08-19 19:25:04+00:00,150.9,-0.187,0.0,0.08,2.09,11.57,8.22,0.08,17.27
2020-08-19 19:45:04+00:00,150.6,-0.184,0.0,0.08,2.1,11.58,8.19,0.08,17.176
2020-08-19 20:05:04+00:00,150.5,-0.186,0.0,0.09,2.1,11.62,8.2,0.08,17.101
2020-08-19 20:25:04+00:00,150.5,-0.184,0.0,0.09,2.12,11.66,8.19,0.08,17.035999999999998
2020-08-19 20:45:04+00:00,150.3,-0.182,0.0,0.09,2.14,11.61,8.18,0.08,16.952
2020-08-19 21:05:04+00:00,150.0,-0.179,0.0,0.09,2.14,11.65,8.19,0.08,16.863
2020-08-19 21:25:04+00:00,149.9,-0.18,0.0,0.09,2.15,11.64,8.19,0.08,16.775
2020-08-19 21:45:04+00:00,149.7,-0.179,0.0,0.09,2.14,11.67,8.18,0.08,16.684
2020-08-19 22:05:04+00:00,149.4,-0.176,0.0,0.09,2.16,11.65,8.18,0.08,16.597
2020-08-19 22:25:04+00:00,149.3,-0.176,0.0,0.1,2.17,11.73,8.18,0.08,16.511
2020-08-19 22:45:04+00:00,149.1,-0.174,0.0,0.09,2.18,11.73,8.18,0.08,16.439
2020-08-19 23:05:04+00:00,149.0,-0.173,0.0,0.1,2.18,11.72,8.19,0.08,16.37
2020-08-19 23:25:04+00:00,148.8,-0.172,0.0,0.1,2.2,11.71,8.19,0.08,16.305999999999997
2020-08-19 23:45:04+00:00,148.6,-0.171,0.0,0.09,2.2,11.71,8.19,0.08,16.254
2020-08-20 00:05:04+00:00,148.3,-0.171,0.0,0.09,2.22,11.76,8.19,0.08,16.203
2020-08-20 00:25:04+00:00,148.0,-0.171,0.0,0.1,2.21,11.78,8.2,0.08,16.148
2020-08-20 00:45:04+00:00,147.8,-0.17,0.0,0.09,2.23,11.83,8.2,0.08,16.102999999999998
2020-08-20 01:05:04+00:00,147.6,-0.17,0.0,0.09,2.25,11.8,8.2,0.08,16.055999999999997
2020-08-20 01:25:04+00:00,147.4,-0.171,0.0,0.09,2.23,11.82,8.2,0.08,16.005
