observed_timestamp,PREORE_FEM_EXIT-Cond [ÂµS/cm],PREORE_FEM_EXIT-NH3 [mg/L],PREORE_FEM_EXIT-NH4+ [mg/L],PREORE_FEM_EXIT-NO3 -N [mg/L],PREORE_FEM_EXIT-ODO [mg/L],PREORE_FEM_EXIT-pH,PREORE_FEM_EXIT-Sal [psu],PREORE_FEM_EXIT-Temp [Â°C],PREORE_FEM_EXIT-Depth [m]
2019-12-17 11:00:00+00:00,147.4,0.0,0.21,5.85,9.53,7.67,0.11,6.307,0.4379999999999999
2019-12-17 12:00:00+00:00,147.8,0.0,0.2,6.06,9.6,7.71,0.11,6.363,0.436
2019-12-17 13:00:00+00:00,148.3,0.0,0.2,6.53,9.66,7.72,0.11,6.438,0.4379999999999999
2019-12-17 14:00:00+00:00,148.2,0.0,0.19,6.74,9.91,7.75,0.11,6.507000000000001,0.433
2019-12-17 15:00:00+00:00,148.6,0.0,0.22,5.34,8.89,7.59,0.11,6.557,0.436
2019-12-17 16:00:00+00:00,148.5,0.0,0.2,6.04,9.22,7.69,0.11,6.587000000000001,0.4379999999999999
2019-12-17 17:00:00+00:00,148.4,0.0,0.21,6.23,9.38,7.69,0.11,6.622000000000001,0.441
2019-12-17 18:00:00+00:00,148.2,0.0,0.22,6.24,9.4,7.68,0.11,6.645,0.444
2019-12-17 19:00:00+00:00,148.6,0.0,0.23,6.03,9.24,7.66,0.11,6.651,0.446
2019-12-17 20:00:00+00:00,148.8,0.0,0.23,6.05,9.42,7.69,0.11,6.671,0.452
2019-12-17 21:00:00+00:00,148.5,0.0,0.25,5.66,9.19,7.64,0.11,6.684,0.4539999999999999
2019-12-17 22:00:00+00:00,148.3,0.0,0.25,5.95,9.3,7.67,0.11,6.712999999999999,0.455
2019-12-17 23:00:00+00:00,147.7,0.0,0.25,5.83,9.44,7.67,0.11,6.737,0.4529999999999999
2019-12-18 00:00:00+00:00,146.7,0.0,0.26,5.81,9.37,7.66,0.11,6.75,0.45
2019-12-18 01:00:00+00:00,145.5,0.0,0.26,6.18,9.39,7.66,0.11,6.773,0.451
2019-12-18 02:00:00+00:00,144.2,0.0,0.27,5.94,9.24,7.62,0.11,6.801,0.4539999999999999
2019-12-18 03:00:00+00:00,142.7,0.0,0.28,5.39,8.48,7.53,0.1,6.829,0.4589999999999999
2019-12-18 04:00:00+00:00,141.5,0.0,0.29,4.89,7.49,7.42,0.1,6.847,0.4629999999999999
2019-12-18 05:00:00+00:00,141.0,0.0,0.29,4.77,7.31,7.39,0.1,6.861000000000001,0.46
2019-12-18 06:00:00+00:00,140.8,0.0,0.27,5.01,8.06,7.46,0.1,6.882000000000001,0.467
2019-12-18 07:00:00+00:00,139.7,0.0,0.25,6.12,9.22,7.59,0.1,6.921,0.488
2019-12-18 08:00:00+00:00,140.4,0.0,0.26,6.03,9.18,7.61,0.1,6.954,0.478
2019-12-18 09:00:00+00:00,140.9,0.0,0.24,6.57,9.56,7.66,0.1,7.0120000000000005,0.479
2019-12-18 10:00:00+00:00,141.3,0.0,0.25,6.32,9.14,7.6,0.1,7.104,0.486
2019-12-18 11:00:00+00:00,141.6,0.0,0.23,6.79,9.63,7.66,0.1,7.206,0.483
2020-07-01 15:00:21+00:00,148.9,0.03,1.91,0.76,10.35,7.6,0.08,17.612000000000002,0.643
2020-07-01 15:20:21+00:00,149.9,0.02,1.8,0.78,10.22,7.59,0.08,17.750999999999998,0.6459999999999999
2020-07-01 15:40:21+00:00,150.1,0.03,1.99,0.79,10.11,7.58,0.08,17.797,0.649
2020-07-01 16:00:21+00:00,150.2,0.02,1.85,0.78,9.94,7.57,0.08,17.826,0.649
2020-07-01 16:20:21+00:00,150.1,0.02,1.83,0.78,9.65,7.55,0.08,17.902,0.647
2020-07-01 16:40:21+00:00,150.3,0.02,1.99,0.78,9.4,7.54,0.08,17.977999999999998,0.6509999999999999
2020-07-01 17:00:21+00:00,150.7,0.02,1.89,0.77,9.06,7.52,0.08,17.977,0.65
2020-07-01 17:20:21+00:00,151.0,0.02,1.95,0.76,8.8,7.5,0.08,17.964000000000002,0.6509999999999999
2020-07-01 17:40:21+00:00,151.0,0.02,2.2,0.76,8.62,7.47,0.08,17.952,0.654
2020-07-01 18:00:21+00:00,150.5,0.02,1.99,0.75,8.7,7.47,0.08,17.934,0.6579999999999999
2020-07-01 18:20:21+00:00,150.2,0.02,2.07,0.75,8.49,7.44,0.08,17.897000000000002,0.659
2020-07-01 18:40:21+00:00,149.9,0.02,2.49,0.75,8.69,7.44,0.08,17.807000000000002,0.6579999999999999
2020-07-01 19:00:21+00:00,150.0,0.02,2.14,0.76,8.72,7.44,0.08,17.677,0.6559999999999999
2020-07-01 19:20:21+00:00,150.1,0.02,2.22,0.77,8.66,7.43,0.08,17.522000000000002,0.655
2020-07-01 19:40:21+00:00,149.6,0.02,2.55,0.77,8.76,7.42,0.08,17.349,0.66
2020-07-01 20:00:21+00:00,148.6,0.02,2.22,0.76,9.14,7.45,0.08,17.15,0.6629999999999999
2020-07-01 20:20:21+00:00,148.6,0.02,2.29,0.76,8.88,7.43,0.08,17.067,0.66
2020-07-01 20:40:21+00:00,148.5,0.02,2.71,0.76,9.08,7.43,0.08,16.919,0.662
2020-07-01 21:00:21+00:00,148.3,0.02,2.33,0.76,8.98,7.42,0.08,16.846,0.669
2020-07-01 21:20:21+00:00,147.5,0.02,2.35,0.76,9.16,7.42,0.08,16.724,0.6709999999999999
2020-07-01 21:40:21+00:00,146.5,0.02,2.83,0.77,9.13,7.4,0.08,16.602,0.674
2020-07-01 22:00:21+00:00,145.4,0.02,2.39,0.77,9.56,7.42,0.08,16.464000000000002,0.6759999999999999
2020-07-01 22:20:21+00:00,144.8,0.02,2.38,0.77,9.64,7.41,0.08,16.348,0.6759999999999999
2020-07-01 22:40:21+00:00,144.6,0.02,2.94,0.78,9.45,7.38,0.08,16.257,0.6759999999999999
2020-07-01 23:00:21+00:00,143.9,0.02,2.43,0.78,9.77,7.4,0.08,16.157,0.6759999999999999
2020-07-01 23:20:21+00:00,143.4,0.02,2.31,0.78,10.05,7.43,0.08,16.055,0.6759999999999999
2020-07-01 23:40:21+00:00,143.3,0.02,2.9,0.79,9.87,7.4,0.08,15.968,0.675
2020-07-02 00:00:21+00:00,143.3,0.02,2.54,0.8,9.77,7.4,0.08,15.882,0.6729999999999999
2020-07-02 00:20:21+00:00,143.2,0.02,2.56,0.79,9.67,7.38,0.08,15.815,0.672
2020-07-02 00:40:21+00:00,143.2,0.02,3.1,0.8,9.32,7.35,0.08,15.732,0.6679999999999999
2020-07-02 01:00:21+00:00,143.1,0.02,2.78,0.8,9.44,7.35,0.08,15.65,0.6659999999999999
2020-07-02 01:20:21+00:00,142.5,0.02,2.59,0.8,9.81,7.38,0.08,15.557,0.6679999999999999
2020-07-02 01:40:21+00:00,142.3,0.02,3.22,0.8,9.64,7.36,0.08,15.49,0.669
2020-07-02 02:00:21+00:00,142.1,0.02,2.78,0.8,9.46,7.36,0.08,15.427,0.669
2020-07-02 02:20:21+00:00,141.8,0.02,2.58,0.79,9.52,7.37,0.08,15.372,0.6729999999999999
2020-07-02 02:40:21+00:00,141.6,0.02,2.96,0.8,9.75,7.39,0.08,15.327,0.672
2020-07-02 03:00:21+00:00,141.4,0.02,2.43,0.79,10.13,7.41,0.08,15.28,0.6759999999999999
2020-07-02 03:20:21+00:00,141.2,0.02,2.42,0.79,10.1,7.4,0.08,15.232,0.679
2020-07-02 03:40:21+00:00,140.6,0.02,2.85,0.79,10.31,7.43,0.08,15.168,0.6809999999999999
2020-07-02 04:00:21+00:00,140.4,0.02,2.3,0.79,10.25,7.43,0.08,15.118,0.679
2020-07-02 04:20:21+00:00,140.1,0.02,2.27,0.79,10.35,7.44,0.08,15.068,0.677
2020-07-02 04:40:21+00:00,139.8,0.02,2.62,0.79,10.66,7.47,0.08,15.015999999999998,0.6729999999999999
2020-07-02 05:00:21+00:00,139.6,0.02,2.06,0.78,10.57,7.47,0.08,14.962,0.669
2020-07-02 05:20:21+00:00,139.6,0.02,2.27,0.78,10.08,7.41,0.08,14.909,0.669
2020-07-02 05:40:21+00:00,139.7,0.02,3.01,0.78,9.77,7.39,0.08,14.925,0.6679999999999999
2020-07-02 06:00:21+00:00,139.0,0.02,2.46,0.78,10.08,7.41,0.08,14.871,0.672
2020-07-02 06:20:21+00:00,138.2,0.02,2.43,0.78,10.0,7.4,0.08,14.871,0.67
2020-07-02 06:40:21+00:00,137.6,0.02,2.85,0.79,9.73,7.37,0.08,14.94,0.6679999999999999
2020-07-02 07:00:21+00:00,136.7,0.02,2.26,0.78,9.85,7.39,0.08,15.031,0.667
2020-07-02 07:20:21+00:00,137.3,0.01,2.42,0.77,8.94,7.34,0.08,15.102,0.669
2020-07-02 07:40:21+00:00,137.6,0.02,2.96,0.77,8.85,7.33,0.08,15.207,0.669
2020-07-02 08:00:21+00:00,137.6,0.01,2.04,0.75,9.46,7.38,0.08,15.297,0.667
2020-07-02 08:20:21+00:00,138.7,0.01,2.0,0.74,9.39,7.39,0.08,15.394,0.667
2020-07-02 08:40:21+00:00,139.6,0.02,2.69,0.74,9.11,7.38,0.08,15.521,0.665
2020-07-02 09:00:21+00:00,140.0,0.02,1.93,0.74,9.94,7.44,0.08,15.661,0.664
2020-07-02 09:20:21+00:00,140.7,0.02,1.71,0.73,10.26,7.48,0.08,15.839,0.6629999999999999
2020-07-02 09:40:21+00:00,141.4,0.02,2.06,0.73,10.25,7.49,0.08,16.04,0.6609999999999999
2020-07-02 10:00:21+00:00,142.2,0.02,1.63,0.73,10.27,7.51,0.08,16.287,0.6559999999999999
2020-07-02 10:20:21+00:00,143.2,0.02,1.59,0.71,10.38,7.53,0.08,16.528,0.652
2020-07-02 10:40:21+00:00,144.1,0.02,1.98,0.71,10.48,7.54,0.08,16.746,0.6509999999999999
2020-07-02 11:00:21+00:00,145.1,0.02,1.52,0.7,10.86,7.6,0.08,16.955,0.648
2020-07-02 11:20:21+00:00,145.9,0.02,1.41,0.69,10.95,7.63,0.08,17.213,0.6459999999999999
2020-07-02 11:40:21+00:00,146.6,0.02,1.73,0.7,10.77,7.63,0.08,17.455,0.642
2020-07-02 12:00:21+00:00,147.4,0.02,1.33,0.69,10.74,7.65,0.08,17.78,0.643
2020-07-02 12:20:21+00:00,148.4,0.02,1.2,0.69,11.04,7.71,0.08,18.154,0.6459999999999999
2020-07-02 12:40:21+00:00,149.1,0.03,1.44,0.69,11.04,7.72,0.08,18.43,0.645
2020-07-02 13:00:21+00:00,149.9,0.02,1.08,0.69,11.03,7.74,0.08,18.697,0.642
2020-07-02 13:20:21+00:00,150.6,0.02,1.08,0.68,10.83,7.73,0.08,18.882,0.6409999999999999
2020-07-02 13:40:21+00:00,151.0,0.03,1.4,0.68,10.49,7.69,0.08,18.964,0.639
2020-07-02 14:00:21+00:00,151.4,0.02,1.18,0.68,10.13,7.66,0.08,19.022,0.642
2020-07-02 14:20:21+00:00,151.7,0.02,1.19,0.68,9.79,7.62,0.08,19.061,0.6459999999999999
2020-07-02 14:40:21+00:00,152.0,0.02,1.51,0.69,9.46,7.58,0.08,19.108,0.6459999999999999
2020-07-02 15:00:21+00:00,152.5,0.02,1.09,0.7,9.52,7.59,0.08,19.299,0.6409999999999999
2020-07-02 15:20:21+00:00,152.8,0.02,1.13,0.69,9.39,7.57,0.08,19.353,0.645
2020-07-02 15:40:21+00:00,152.8,0.02,1.41,0.69,9.51,7.57,0.08,19.346,0.644
2020-07-02 16:00:21+00:00,152.8,0.02,1.18,0.69,9.33,7.55,0.08,19.325,0.6409999999999999
2020-07-02 16:20:21+00:00,152.2,0.02,1.16,0.68,9.78,7.57,0.08,19.161,0.6409999999999999
2020-07-02 16:40:21+00:00,151.4,0.02,1.57,0.68,9.8,7.55,0.08,18.924,0.644
2020-07-02 17:00:21+00:00,150.6,0.02,1.38,0.68,9.61,7.54,0.08,18.649,0.645
2020-07-02 17:20:21+00:00,149.7,0.02,1.41,0.68,9.75,7.54,0.08,18.38,0.647
2020-07-02 17:40:21+00:00,149.1,0.02,1.76,0.7,9.87,7.53,0.08,18.168,0.648
2020-07-02 18:00:21+00:00,148.4,0.02,1.45,0.71,10.07,7.54,0.08,17.962,0.649
2020-07-02 18:20:21+00:00,147.7,0.02,1.48,0.71,10.11,7.54,0.08,17.778,0.643
2020-07-02 18:40:21+00:00,147.4,0.02,1.93,0.72,9.93,7.51,0.08,17.632,0.6409999999999999
2020-07-02 19:00:21+00:00,147.0,0.02,1.48,0.73,9.98,7.52,0.08,17.506,0.643
2020-07-02 19:20:21+00:00,146.8,0.02,1.46,0.73,10.08,7.52,0.08,17.412,0.642
2020-07-02 19:40:21+00:00,146.7,0.02,1.81,0.75,9.94,7.5,0.08,17.354,0.644
2020-07-02 20:00:21+00:00,146.7,0.01,1.45,0.75,9.96,7.5,0.08,17.309,0.647
2020-07-02 20:20:21+00:00,146.9,0.01,1.37,0.75,10.15,7.51,0.08,17.248,0.644
2020-07-02 20:40:21+00:00,147.1,0.02,1.72,0.76,10.0,7.48,0.08,17.191,0.6509999999999999
2020-07-02 21:00:21+00:00,147.2,0.01,1.45,0.75,10.02,7.48,0.08,17.101,0.6509999999999999
2020-07-02 21:20:21+00:00,147.2,0.01,1.45,0.74,10.06,7.48,0.08,16.987000000000002,0.648
2020-07-02 21:40:21+00:00,147.0,0.02,1.92,0.75,9.94,7.46,0.08,16.877,0.6559999999999999
2020-07-02 22:00:21+00:00,146.6,0.01,1.48,0.75,10.33,7.49,0.08,16.778,0.6609999999999999
2020-07-02 22:20:21+00:00,146.3,0.01,1.48,0.75,10.3,7.47,0.08,16.705,0.667
2020-07-02 22:40:21+00:00,145.8,0.02,1.88,0.76,10.17,7.46,0.08,16.636,0.6659999999999999
2020-07-02 23:00:21+00:00,145.3,0.01,1.58,0.75,10.2,7.45,0.08,16.563,0.6629999999999999
2020-07-02 23:20:21+00:00,145.0,0.01,1.52,0.75,10.33,7.46,0.08,16.502,0.664
2020-07-02 23:40:21+00:00,144.7,0.02,2.0,0.75,10.29,7.46,0.08,16.434,0.664
2020-07-03 00:00:21+00:00,144.5,0.01,1.56,0.74,10.44,7.47,0.08,16.364,0.6659999999999999
2020-07-03 00:20:21+00:00,144.4,0.01,1.53,0.74,10.39,7.46,0.08,16.298,0.6679999999999999
2020-07-03 00:40:21+00:00,144.2,0.02,2.1,0.74,10.04,7.42,0.08,16.227999999999998,0.6709999999999999
2020-07-03 01:00:21+00:00,144.0,0.01,1.73,0.74,10.08,7.42,0.08,16.184,0.6709999999999999
2020-07-03 01:20:21+00:00,143.2,0.01,1.66,0.75,10.46,7.45,0.08,16.133,0.672
2020-07-03 01:40:21+00:00,142.6,0.02,2.07,0.76,10.51,7.45,0.08,16.094,0.672
2020-07-03 02:00:21+00:00,141.4,0.01,1.65,0.76,10.4,7.46,0.08,16.07,0.672
2020-07-03 02:20:21+00:00,140.5,0.01,1.58,0.75,10.66,7.48,0.08,16.021,0.672
2020-07-03 02:40:21+00:00,141.2,0.02,2.08,0.76,10.67,7.48,0.08,15.928,0.672
2020-07-03 03:00:21+00:00,141.5,0.01,1.61,0.75,10.81,7.49,0.08,15.821,0.6729999999999999
2020-07-03 03:20:21+00:00,141.4,0.01,1.55,0.74,10.94,7.5,0.08,15.727,0.6729999999999999
2020-07-03 03:40:21+00:00,141.0,0.02,2.03,2.12,10.9,7.49,0.08,15.636,0.675
2020-07-03 04:00:21+00:00,140.5,0.01,1.59,1.09,10.79,7.49,0.08,15.555,0.6759999999999999
2020-07-03 04:20:21+00:00,140.2,0.01,1.61,0.97,10.73,7.48,0.08,15.489,0.6779999999999999
2020-07-03 04:40:21+00:00,140.0,0.02,2.1,0.98,10.74,7.47,0.08,15.41,0.68
2020-07-03 05:00:21+00:00,140.0,0.01,1.63,0.88,10.78,7.49,0.08,15.345999999999998,0.68
2020-07-03 05:20:21+00:00,139.7,0.01,1.51,0.86,11.07,7.52,0.08,15.3,0.68
2020-07-03 05:40:21+00:00,139.1,0.02,1.93,0.87,11.46,7.55,0.08,15.269,0.679
2020-07-03 06:00:21+00:00,138.7,0.01,1.39,0.84,11.54,7.56,0.08,15.237,0.6759999999999999
2020-07-03 06:20:21+00:00,138.3,0.01,1.31,0.84,11.69,7.58,0.08,15.23,0.6759999999999999
2020-07-03 06:40:21+00:00,138.2,0.02,1.92,0.86,11.37,7.54,0.08,15.234000000000002,0.6759999999999999
2020-07-03 07:00:21+00:00,138.5,0.01,1.38,0.84,11.26,7.55,0.08,15.262,0.6759999999999999
2020-07-03 07:20:21+00:00,138.9,0.01,1.4,0.83,11.15,7.55,0.08,15.303,0.6759999999999999
2020-07-03 07:40:21+00:00,138.9,0.02,1.75,0.84,11.43,7.59,0.08,15.380999999999998,0.675
2020-07-03 08:00:21+00:00,139.4,0.01,1.27,0.81,10.9,7.54,0.08,15.503,0.674
2020-07-03 08:20:21+00:00,140.3,0.01,1.39,0.8,9.65,7.43,0.08,15.648,0.6709999999999999
2020-07-03 08:40:21+00:00,140.8,0.01,1.86,0.81,8.96,7.38,0.08,15.771,0.669
2020-07-03 09:00:21+00:00,140.9,0.01,1.37,0.78,9.35,7.41,0.08,15.853,0.6659999999999999
2020-07-03 09:20:21+00:00,141.0,0.01,1.16,0.78,10.61,7.52,0.08,16.031,0.665
2020-07-03 09:40:21+00:00,141.0,0.02,1.34,0.8,11.57,7.66,0.08,16.105,0.664
2020-07-03 10:00:21+00:00,142.1,0.01,1.09,0.77,10.98,7.6,0.08,16.316,0.664
2020-07-03 10:20:21+00:00,142.7,0.01,1.06,0.77,11.16,7.62,0.08,16.51,0.662
2020-07-03 10:40:21+00:00,143.1,0.02,1.31,0.78,11.29,7.65,0.08,16.676,0.662
2020-07-03 11:00:21+00:00,144.1,0.02,0.99,0.76,11.41,7.69,0.08,16.937,0.659
2020-07-03 11:20:21+00:00,144.9,0.02,0.93,0.76,11.49,7.72,0.08,17.203,0.6559999999999999
2020-07-03 11:40:21+00:00,145.8,0.02,1.08,0.78,11.76,7.79,0.08,17.449,0.654
2020-07-03 12:00:21+00:00,146.6,0.02,0.86,0.75,11.92,7.83,0.08,17.668,0.6559999999999999
2020-07-03 12:20:21+00:00,147.1,0.02,0.87,0.74,11.7,7.83,0.08,17.76,0.66
2020-07-03 12:40:21+00:00,147.7,0.02,1.11,0.76,11.36,7.8,0.08,17.874000000000002,0.6659999999999999
2020-07-03 13:00:21+00:00,148.4,0.02,0.93,0.74,10.94,7.76,0.08,17.98,0.6729999999999999
2020-07-03 13:20:21+00:00,148.9,0.02,0.93,0.74,10.66,7.72,0.08,18.077,0.6779999999999999
2020-07-03 13:40:21+00:00,149.2,0.02,1.1,0.75,10.62,7.71,0.08,18.155,0.679
2020-07-03 14:00:21+00:00,149.6,0.02,0.91,0.74,10.37,7.68,0.08,18.241,0.68
2020-07-03 14:20:21+00:00,150.1,0.01,0.87,0.74,10.43,7.68,0.08,18.306,0.6779999999999999
2020-07-03 14:40:21+00:00,150.2,0.02,1.12,0.75,10.18,7.64,0.08,18.267,0.68
2020-07-03 15:00:21+00:00,149.9,0.01,0.96,0.74,10.26,7.63,0.08,18.128,0.682
2020-07-03 15:20:21+00:00,149.4,0.01,1.0,0.74,10.22,7.61,0.08,17.945,0.6809999999999999
2020-07-03 15:40:21+00:00,148.5,0.02,1.26,0.75,10.54,7.62,0.08,17.737000000000002,0.6759999999999999
2020-07-03 16:00:21+00:00,148.0,0.02,1.1,0.74,10.64,7.61,0.08,17.6,0.6759999999999999
2020-07-03 16:20:21+00:00,147.5,0.02,1.08,0.74,10.71,7.62,0.08,17.473,0.677
2020-07-03 16:40:21+00:00,147.1,0.02,1.34,0.75,10.81,7.62,0.08,17.369,0.6779999999999999
2020-07-03 17:00:21+00:00,146.5,0.02,1.12,0.75,11.0,7.64,0.08,17.224,0.679
2020-07-03 17:20:21+00:00,146.1,0.02,1.09,0.76,11.14,7.65,0.08,17.11,0.6809999999999999
2020-07-03 17:40:21+00:00,145.8,0.02,1.35,0.77,11.09,7.64,0.08,16.993,0.68
2020-07-03 18:00:21+00:00,145.4,0.02,1.14,0.77,11.07,7.65,0.08,16.846,0.6809999999999999
2020-07-03 18:20:21+00:00,144.8,0.02,1.11,0.77,11.29,7.68,0.08,16.684,0.684
2020-07-03 18:40:21+00:00,144.2,0.02,1.4,0.78,11.22,7.66,0.08,16.549,0.687
2020-07-03 19:00:21+00:00,144.0,0.02,1.2,0.77,11.07,7.63,0.08,16.417,0.69
2020-07-03 19:20:21+00:00,143.9,0.02,1.19,0.77,11.07,7.63,0.08,16.315,0.6920000000000001
2020-07-03 19:40:21+00:00,143.5,0.02,1.43,0.8,11.13,7.62,0.08,16.167,0.695
2020-07-03 20:00:21+00:00,143.2,0.01,1.25,0.79,11.0,7.6,0.08,16.052,0.7
2020-07-03 20:20:21+00:00,142.8,0.01,1.27,0.79,10.95,7.58,0.08,15.925999999999998,0.7070000000000001
2020-07-03 20:40:21+00:00,142.2,0.02,1.56,0.81,11.03,7.58,0.08,15.782,0.713
2020-07-03 21:00:21+00:00,142.0,0.01,1.35,0.8,10.92,7.55,0.08,15.681,0.716
2020-07-03 21:20:21+00:00,141.6,0.01,1.35,0.8,11.0,7.55,0.08,15.563,0.7190000000000001
2020-07-03 21:40:21+00:00,141.4,0.02,1.69,0.81,10.94,7.54,0.08,15.473,0.7190000000000001
2020-07-03 22:00:21+00:00,140.9,0.01,1.38,0.8,11.17,7.55,0.08,15.374,0.715
2020-07-03 22:20:21+00:00,140.5,0.01,1.35,0.81,11.35,7.56,0.08,15.281,0.716
2020-07-03 22:40:21+00:00,140.4,0.02,1.62,0.82,11.47,7.57,0.08,15.193,0.715
2020-07-03 23:00:21+00:00,140.2,0.01,1.39,0.81,11.48,7.56,0.08,15.127,0.715
2020-07-03 23:20:21+00:00,139.8,0.01,1.39,0.81,11.54,7.56,0.08,15.028,0.7140000000000001
2020-07-03 23:40:21+00:00,139.6,0.02,1.63,0.83,11.6,7.56,0.08,14.951,0.713
2020-07-04 00:00:21+00:00,139.5,0.01,1.39,0.82,11.74,7.57,0.08,14.880999999999998,0.713
2020-07-04 00:20:21+00:00,139.4,0.01,1.4,0.82,11.76,7.57,0.08,14.818,0.7140000000000001
2020-07-04 00:40:21+00:00,139.3,0.02,1.7,0.83,11.68,7.56,0.08,14.755,0.713
2020-07-04 01:00:21+00:00,139.2,0.01,1.45,0.82,11.69,7.57,0.08,14.68,0.7140000000000001
2020-07-04 01:20:21+00:00,139.1,0.01,1.43,0.82,11.69,7.57,0.08,14.624,0.713
2020-07-04 01:40:21+00:00,138.9,0.02,1.68,0.84,11.74,7.57,0.08,14.563,0.71
2020-07-04 02:00:21+00:00,138.7,0.01,1.48,0.83,11.74,7.57,0.08,14.5,0.7090000000000001
2020-07-04 02:20:21+00:00,138.5,0.01,1.48,0.83,11.69,7.56,0.08,14.444,0.7090000000000001
2020-07-04 02:40:21+00:00,138.2,0.02,1.77,0.84,11.7,7.55,0.08,14.384,0.71
2020-07-04 03:00:21+00:00,138.0,0.01,1.5,0.82,11.72,7.56,0.08,14.322,0.711
2020-07-04 03:20:21+00:00,137.6,0.01,1.45,0.83,11.82,7.57,0.08,14.25,0.713
2020-07-04 03:40:21+00:00,137.3,0.02,1.74,0.84,11.77,7.56,0.08,14.18,0.7140000000000001
2020-07-04 04:00:21+00:00,137.2,0.01,1.52,0.83,11.6,7.54,0.08,14.116,0.715
2020-07-04 04:20:21+00:00,136.9,0.01,1.54,0.83,11.46,7.53,0.08,14.047,0.7120000000000001
2020-07-04 04:40:21+00:00,136.7,0.02,1.84,0.84,11.5,7.53,0.08,13.982,0.711
2020-07-04 05:00:21+00:00,136.6,0.01,1.53,0.83,11.56,7.55,0.08,13.918,0.7120000000000001
2020-07-04 05:20:21+00:00,136.3,0.01,1.46,0.83,11.82,7.57,0.08,13.87,0.713
2020-07-04 05:40:21+00:00,136.1,0.02,1.64,0.85,12.1,7.6,0.08,13.833,0.713
2020-07-04 06:00:21+00:00,136.0,0.01,1.37,0.84,12.33,7.63,0.08,13.814,0.711
2020-07-04 06:20:21+00:00,135.9,0.01,1.34,0.84,12.43,7.64,0.08,13.812,0.7120000000000001
2020-07-04 06:40:21+00:00,135.8,0.02,1.51,0.86,12.66,7.68,0.08,13.844,0.7120000000000001
2020-07-04 07:00:21+00:00,136.0,0.02,1.23,0.84,12.71,7.69,0.08,13.904000000000002,0.7140000000000001
2020-07-04 07:20:21+00:00,136.1,0.02,1.23,0.84,12.7,7.71,0.08,13.985,0.7140000000000001
2020-07-04 07:40:21+00:00,136.3,0.02,1.41,0.85,12.7,7.72,0.08,14.084,0.713
2020-07-04 08:00:21+00:00,136.7,0.02,1.14,0.84,12.52,7.72,0.08,14.216,0.711
2020-07-04 08:20:21+00:00,137.1,0.02,1.11,0.83,12.58,7.74,0.08,14.342,0.71
2020-07-04 08:40:21+00:00,137.7,0.02,1.29,0.83,12.23,7.7,0.08,14.526,0.711
2020-07-04 09:00:21+00:00,138.6,0.01,1.17,0.81,11.52,7.62,0.08,14.711,0.711
2020-07-04 09:20:21+00:00,139.2,0.01,1.13,0.8,11.4,7.63,0.08,14.9,0.715
2020-07-04 09:40:21+00:00,139.9,0.02,1.26,0.8,11.58,7.65,0.08,15.130999999999998,0.713
2020-07-04 10:00:21+00:00,140.6,0.02,0.97,0.79,12.27,7.77,0.08,15.393,0.715
2020-07-04 10:20:21+00:00,141.3,0.02,0.89,0.79,12.55,7.86,0.08,15.595999999999998,0.716
2020-07-04 10:40:21+00:00,142.3,0.02,1.0,0.79,12.44,7.86,0.08,15.879,0.7140000000000001
2020-07-04 11:00:21+00:00,142.9,0.02,0.88,0.77,12.51,7.89,0.08,16.046,0.7120000000000001
2020-07-04 11:20:21+00:00,143.4,0.02,0.87,0.77,12.52,7.91,0.08,16.192,0.7120000000000001
2020-07-04 11:40:21+00:00,144.3,0.03,0.93,0.77,12.62,7.96,0.08,16.476,0.708
2020-07-04 12:00:21+00:00,145.3,0.02,0.8,0.77,12.51,7.99,0.08,16.762,0.703
2020-07-04 12:20:21+00:00,146.4,0.02,0.74,0.77,12.47,8.0,0.08,17.102,0.7
2020-07-04 12:40:21+00:00,147.3,0.03,0.84,0.77,12.54,8.02,0.08,17.387,0.695
2020-07-04 13:00:21+00:00,148.6,0.02,0.7,0.77,12.53,8.02,0.08,17.765,0.696
2020-07-04 13:20:21+00:00,149.9,0.02,0.68,0.77,12.43,8.01,0.08,18.112,0.7020000000000001
2020-07-04 13:40:21+00:00,151.1,0.03,0.76,0.77,12.3,8.01,0.08,18.447,0.701
2020-07-04 14:00:21+00:00,152.5,0.03,0.66,0.77,12.17,8.02,0.08,18.808,0.698
2020-07-04 14:20:21+00:00,153.6,0.03,0.65,0.76,12.06,8.02,0.08,19.066,0.695
2020-07-04 14:40:21+00:00,154.3,0.03,0.75,0.77,11.9,8.02,0.08,19.239,0.693
2020-07-04 15:00:21+00:00,155.1,0.03,0.64,0.77,11.7,8.01,0.08,19.383,0.691
2020-07-04 15:20:21+00:00,155.8,0.02,0.64,0.77,11.48,7.99,0.08,19.515,0.6890000000000001
2020-07-04 15:40:21+00:00,156.4,0.03,0.71,0.77,11.36,7.97,0.08,19.618,0.688
2020-07-04 16:00:21+00:00,156.9,0.02,0.64,0.78,11.3,7.97,0.08,19.688,0.688
2020-07-04 16:20:21+00:00,157.1,0.02,0.65,0.77,11.21,7.96,0.08,19.71,0.6890000000000001
2020-07-04 16:40:21+00:00,157.1,0.03,0.73,0.78,11.21,7.96,0.08,19.665,0.685
2020-07-04 17:00:21+00:00,157.0,0.02,0.69,0.77,11.1,7.93,0.08,19.596,0.687
